# mean_posi 	 mean_energy 	 mean_weight 
1.0636613880673507 	 4.2552352170564998 	 0.7566376590089362 
1.1040597086526465 	 4.4190372017332296 	 0.7457736436457227 
1.1266243238560545 	 4.5142191145223043 	 0.7389200213620167 
1.1474384868416283 	 4.6003571553282487 	 0.7334625436822156 
1.1453742303021703 	 4.5891383566457069 	 0.7326434743137531 
1.1485312408476540 	 4.6038044837680880 	 0.7321708532108374 
1.1716728506682776 	 4.7008848848812441 	 0.7301892202546678 
1.1752927280640315 	 4.7140868595803456 	 0.7284556641960981 
1.1829288663451625 	 4.7453087630684925 	 0.7257850516570125 
1.1906280541249927 	 4.7785223276960993 	 0.7229209176468216 
1.1988620928412344 	 4.8132822528692163 	 0.7207400165553243 
1.1938011297440887 	 4.7904793615883898 	 0.7224472741528503 
1.1819895947540131 	 4.7454643406058992 	 0.7237203329139412 
1.1895329613873700 	 4.7751764095521008 	 0.7233160833194285 
1.2042404948417738 	 4.8387959649486882 	 0.7207655110028158 
1.2033653053713265 	 4.8317696970857673 	 0.7220748007849408 
1.2036932736873953 	 4.8322322096625374 	 0.7214808469886735 
1.2081889381987512 	 4.8512028311913991 	 0.7208523554429098 
1.2217945703041104 	 4.9091158816354747 	 0.717946875507248 
1.2148643029888302 	 4.8837041750049259 	 0.7179588143496454 
1.1839461528686170 	 4.7542600529628922 	 0.7229198787665626 
1.1865299088664785 	 4.7649493527230931 	 0.7254346314130757 
1.1994275868813109 	 4.8126367618227768 	 0.7218583654944428 
1.1970394114445000 	 4.8074560288768193 	 0.7216390184384608 
1.2052384937196907 	 4.8393879921155847 	 0.7212160390974184 
1.2052351091022444 	 4.8433101945868877 	 0.7203522471401961 
1.2101598975865921 	 4.8633123816252466 	 0.7180934345700186 
1.2141716962275526 	 4.8734031740809627 	 0.7204742372139521 
1.2073971304800801 	 4.8482574397976332 	 0.7195792640409139 
1.2117592115495444 	 4.8682091077008440 	 0.7187787310193507 
1.2169659375939690 	 4.8880468799310117 	 0.7185586261060283 
