# mean_posi 	 mean_energy 	 mean_weight 
1.0589993114646368 	 4.2374912622055954 	 0.7572784669565349 
1.1004910242631887 	 4.4067614427016055 	 0.7466641430963247 
1.1298014978224828 	 4.5271990334239911 	 0.7391932858597464 
1.1502370729644784 	 4.6116995104949750 	 0.7339970030854855 
1.1643461470023744 	 4.6703103878270591 	 0.730380133919039 
1.1737588990057746 	 4.7092604958171762 	 0.7279211271931876 
1.1810776259212248 	 4.7396821405938176 	 0.7261026459676216 
1.1857699811401661 	 4.7593400472029233 	 0.7249078174546981 
1.1895631292037072 	 4.7751163802999237 	 0.7240011583888885 
1.1912703346299098 	 4.7822125990835724 	 0.7234817403801616 
1.1933608995092757 	 4.7908278325623730 	 0.7230396827333387 
1.1947487972599957 	 4.7966358445812505 	 0.7226216287083191 
1.1954233709040263 	 4.7994987253020795 	 0.7224879565780565 
1.1948835066390089 	 4.7973172200018039 	 0.7224617448958484 
1.1952527320823676 	 4.7989656690823264 	 0.7224338600287948 
1.1957111754616196 	 4.8008367076030840 	 0.7223769405690168 
1.1961896630170805 	 4.8028758593895260 	 0.7222664932424238 
1.1967058170288827 	 4.8050223975306290 	 0.7221743998680978 
1.1964707843189126 	 4.8039159912524090 	 0.7221376659907376 
1.1962820075486162 	 4.8030362431195277 	 0.7222714845868528 
1.1963193880612417 	 4.8033450312940529 	 0.7221886508013944 
1.1967007238347132 	 4.8049942712708793 	 0.7221502690919546 
1.1962105809437094 	 4.8030077718210942 	 0.7221778664138812 
1.1960139810787465 	 4.8021537783223360 	 0.7222540236697819 
1.1960910785142231 	 4.8025466957475791 	 0.722284378897011 
1.1963907573048094 	 4.8037577949170434 	 0.7222327035242939 
1.1963724617285385 	 4.8035447459135510 	 0.722133207673507 
1.1965856590241160 	 4.8045419871926347 	 0.7221215688179448 
1.1963890374436628 	 4.8036416734296079 	 0.7221815144133314 
1.1964881794492215 	 4.8041317734285709 	 0.7221723592738322 
1.1966410283791471 	 4.8048986909355094 	 0.7221012928516927 
1.1966696749961792 	 4.8048995617345627 	 0.7221195320259259 
1.1966583824990855 	 4.8048318234898453 	 0.7221297532201358 
1.1968323580398066 	 4.8054504263255495 	 0.722116330651187 
1.1963134919208942 	 4.8032346098646013 	 0.722158471533534 
1.1964298589549740 	 4.8038013350589583 	 0.7221826481713486 
1.1961988309607372 	 4.8028938882649488 	 0.7221756066219526 
1.1962713586977485 	 4.8032703010259201 	 0.7222207897648855 
1.1964491464817024 	 4.8040780433238339 	 0.7221611282899403 
1.1963452554473564 	 4.8036545660375367 	 0.7221649617006872 
1.1964212745136826 	 4.8038461605179767 	 0.7221489495337737 
1.1965331062339546 	 4.8043458706018365 	 0.7221782744039563 
1.1967259281057976 	 4.8051102671233084 	 0.7221446265152259 
1.1966216575238431 	 4.8048316358135184 	 0.7221431210631647 
1.1956679677511168 	 4.8009094354263668 	 0.7222374927329402 
1.1962217804657167 	 4.8032206163574678 	 0.722222369019016 
1.1960126571522980 	 4.8022488819393168 	 0.7222357496919876 
1.1959502272764602 	 4.8019747509061803 	 0.7222401974243935 
1.1959440046348240 	 4.8020848664875269 	 0.7222675304389908 
1.1963205119510376 	 4.8035298983623438 	 0.7222690869213193 
1.1959604190560007 	 4.8020950290262512 	 0.7222059997444351 
1.1957093954726896 	 4.8009918273171106 	 0.7222957979974702 
1.1959586135243143 	 4.8019689274098409 	 0.7222865769599089 
1.1958516284479330 	 4.8014792394385015 	 0.7222782271941152 
1.1962728031489476 	 4.8032041930288125 	 0.7222135543479914 
1.1968069962204979 	 4.8054616362511018 	 0.7221207868861701 
1.1963643574568983 	 4.8036740120658239 	 0.7221431282776984 
1.1962689204171015 	 4.8032965154709908 	 0.7221709555751658 
1.1962061793655308 	 4.8029108742065292 	 0.7222116919906804 
1.1965677811653628 	 4.8044403277910659 	 0.7221922767155597 
1.1969907907263897 	 4.8062315358641170 	 0.7220820973497049 
1.1966863074003393 	 4.8049532260233994 	 0.7220689938175572 
1.1964902626772704 	 4.8041188456360757 	 0.7221098689539049 
1.1965741610748770 	 4.8046038377246711 	 0.7221407474138644 
1.1967628100764938 	 4.8054492758657439 	 0.72204484150936 
1.1964699567894919 	 4.8041504965830386 	 0.7221112926517024 
1.1965275379216780 	 4.8043261266838435 	 0.7221568290569731 
1.1966529985057648 	 4.8048388307358634 	 0.7221106057313034 
1.1966130546471176 	 4.8048154516108417 	 0.722101539171564 
1.1967019278840343 	 4.8050788872728196 	 0.7221884010033041 
1.1967696288379683 	 4.8054148439984683 	 0.722083856983337 
1.1964771838275114 	 4.8041532709701125 	 0.7221380846820569 
1.1960414915491400 	 4.8023564012749658 	 0.7222367900526223 
1.1958595278774178 	 4.8015566045709406 	 0.7223053098607051 
1.1954652209211964 	 4.7998244117917173 	 0.7223630127140358 
1.1957808307062880 	 4.8011610229751476 	 0.7223978215806109 
1.1959450309889004 	 4.8018226838443709 	 0.7223040700064617 
1.1964947378323980 	 4.8042123146312568 	 0.7222201719789336 
1.1963433939795440 	 4.8034818142701452 	 0.722219974540708 
1.1957853423222751 	 4.8012492729030205 	 0.7222715344445549 
1.1959429197927982 	 4.8018481466501068 	 0.7222742634871352 
1.1962176006380123 	 4.8030756501442431 	 0.7222333997072743 
1.1963655885234119 	 4.8035706841912100 	 0.7221428807339647 
1.1964827060716932 	 4.8040767945473322 	 0.7221617400646699 
1.1964014187163405 	 4.8037935832447083 	 0.7221897379167128 
1.1959185293177967 	 4.8017253670360036 	 0.7222031477357608 
1.1957686950729687 	 4.8011107801312640 	 0.7223066225325473 
1.1965145984788499 	 4.8043039125754810 	 0.7222320823678555 
1.1962655567879592 	 4.8032880759737431 	 0.7221440309741007 
1.1961292818655127 	 4.8026397619707959 	 0.7222674622654317 
1.1967991078305151 	 4.8053868550423084 	 0.7221651005743165 
1.1970280148486112 	 4.8061981028831990 	 0.7221143816513194 
1.1972603047602577 	 4.8072070143538577 	 0.7219899941391774 
