1	4.80378970566866	4.2229573193969975e-05	1.1964026481332322	1.0183557062495071e-05
2	4.803789559678873	4.2229570480144994e-05	1.1964025986157303	1.0183530569150735e-05
3	4.803789457207743	4.222963335037898e-05	1.1964025044729947	1.0111148035647714e-05
4	4.803789385802256	4.2229775373440704e-05	1.1964024694444526	1.0111158071298083e-05
5	4.803789336527721	4.2229870809051446e-05	1.1964023850463028	1.009754955140401e-05
6	4.803789301979732	4.22299341311386e-05	1.1964023604947895	1.0097602634529723e-05
7	4.803789277297095	4.222989704249907e-05	1.1964022946463406	1.0057658542946653e-05
8	4.803789260558153	4.222974099847595e-05	1.1964022775489136	1.0057747682079817e-05
9	4.803789249745408	4.222958404926816e-05	1.1964021610281321	9.99586188760707e-06
10	4.803789242963366	4.222934251822384e-05	1.1964021492193093	9.995945487025903e-06
11	4.803789238842557	4.2228984742171896e-05	1.196402028733376	9.948051972156859e-06
12	4.803789237331406	4.222838271266892e-05	1.1964020204280725	9.948129373279685e-06
13	4.803789237181955	4.2227837667286495e-05	1.1964018956197149	9.916414443051048e-06
14	4.803789237323699	4.2227466761011976e-05	1.1964018896639268	9.916430454251783e-06
15	4.803789238363037	4.222728673459704e-05	1.1964017678065155	9.862971267315993e-06
16	4.803789240330138	4.2227081376895166e-05	1.1964017637474018	9.862927935838865e-06
17	4.803789242817057	4.22269117524896e-05	1.1964017180007984	9.823209133766142e-06
18	4.80378924597696	4.222693346445154e-05	1.196401715423383	9.823163803974281e-06
19	4.803789248509332	4.222696693703765e-05	1.1964016623525344	9.761128462942949e-06
20	4.8037892490521505	4.2227045642743715e-05	1.1964016607872914	9.76105275881066e-06
21	4.803789248795097	4.2227165962677467e-05	1.1964015739459075	9.754567052040227e-06
22	4.8037892479315545	4.222722747950363e-05	1.1964015730379909	9.754491664135459e-06
23	4.803789245605584	4.222722883649143e-05	1.1964015380221944	9.704055684880415e-06
24	4.803789243293173	4.22271582730679e-05	1.1964015377532375	9.703958745020459e-06
25	4.8037892414482535	4.222709404215678e-05	1.1964014496315225	9.705506591562495e-06
26	4.803789240545021	4.222698457798453e-05	1.1964014496484412	9.705406714137672e-06
27	4.803789240063727	4.2226797312172385e-05	1.1964013675961556	9.656157557521678e-06
28	4.803789240176205	4.2226516411897015e-05	1.196401367640083	9.65607373619764e-06
29	4.803789241290983	4.2226138256562386e-05	1.1964012971427889	9.62610523764615e-06
30	4.803789243964051	4.222565696305669e-05	1.196401297382415	9.626060715906175e-06
31	4.8037892469526815	4.222515757001104e-05	1.1964012429676447	9.605565546558402e-06
32	4.803789249107874	4.222471381090857e-05	1.196401243430033	9.605542057442191e-06
33	4.8037892503833355	4.222429583170901e-05	1.1964011719020138	9.628688510140841e-06
34	4.8037892524156804	4.222393303688504e-05	1.1964011724993604	9.628653671015003e-06
35	4.803789255584404	4.222350012177532e-05	1.1964010974896317	9.650389001852027e-06
36	4.80378925901609	4.222320065229971e-05	1.196401098236504	9.650403969980252e-06
37	4.803789262185728	4.2223048654895256e-05	1.196401024954201	9.648876111512009e-06
38	4.803789262772267	4.222296587036446e-05	1.1964010255241166	9.648938838884845e-06
39	4.803789261621941	4.222285141935237e-05	1.1964009628925665	9.627709495102519e-06
40	4.803789260656302	4.2222691277889826e-05	1.1964009629940233	9.627794431328452e-06
41	4.80378926085448	4.2222518469189575e-05	1.1964009547283359	9.587971766829206e-06
42	4.803789260999445	4.2222309016858675e-05	1.196400954598444	9.588016838959437e-06
43	4.803789261795301	4.222213484944242e-05	1.1964010043952933	9.558502901087277e-06
44	4.803789263975066	4.222192810952485e-05	1.1964010040974387	9.558509020832555e-06
45	4.803789266427723	4.2221634057570006e-05	1.1964010385009378	9.5320974366955e-06
46	4.803789269438576	4.222120609521961e-05	1.1964010378783487	9.532104199586908e-06
47	4.803789272400322	4.222064150400268e-05	1.1964010184257723	9.492304416954863e-06
48	4.8037892759343945	4.222017281517398e-05	1.1964010178097133	9.49231850248912e-06
49	4.803789279598626	4.221991087195014e-05	1.1964009585121476	9.559810314404493e-06
50	4.80378928400464	4.221978826929567e-05	1.1964009580578634	9.559810189528772e-06
51	4.803789287735484	4.221968919161368e-05	1.1964009988045103	9.591157421370703e-06
52	4.803789289753455	4.2219470224587644e-05	1.1964009986047361	9.591121823575425e-06
53	4.803789290314709	4.22193118799563e-05	1.1964010135163994	9.543290467629021e-06
54	4.803789290829888	4.2219206467343876e-05	1.1964010134090222	9.543209908114734e-06
55	4.803789292272404	4.2218990212319457e-05	1.196401014603775	9.557939867758951e-06
56	4.803789294039873	4.221874454888715e-05	1.196401014644287	9.55779685600826e-06
57	4.803789296648905	4.221858891606515e-05	1.196400942256206	9.573875085138434e-06
58	4.8037893013675355	4.2218407042098515e-05	1.1964009425590945	9.573716849342611e-06
59	4.803789305659928	4.2218144635492325e-05	1.1964009028450837	9.526984820746845e-06
60	4.803789308273604	4.2217922041023664e-05	1.1964009035201806	9.526844727627763e-06
61	4.80378930926644	4.2217831102701836e-05	1.196400997398682	9.429423011109335e-06
62	4.8037893103403615	4.221772251937442e-05	1.1964009980764172	9.429303117812589e-06
63	4.803789311252354	4.221769537349893e-05	1.1964011726500157	9.408868600692378e-06
64	4.803789313351988	4.2217796718011706e-05	1.1964011730478743	9.408755297029058e-06
65	4.803789317376727	4.221821430912955e-05	1.1964012402277677	9.419200270960781e-06
66	4.8037893224301556	4.221885403442398e-05	1.196401240371523	9.419059715398524e-06
67	4.803789327857282	4.221957066001743e-05	1.1964012796447956	9.399602629556695e-06
