1	-4.515629696562728	0.00034373121977492206	5198.5	281.36571693556886
2	-4.515690062280542	0.0003440637391923248	5199.7782045417935	281.33153644569825
3	-4.51571307384714	0.0003439027714505385	5200.058973045818	281.29573056771324
4	-4.515722151096588	0.00034416709429123594	5201.334298903206	281.25989998057776
5	-4.515720936974022	0.0003448209854480961	5201.610749647365	281.2242637046376
6	-4.515715526341119	0.000345547004291323	5202.871855233432	281.1903311168982
7	-4.515707254411636	0.00034573188346277326	5203.123303665752	281.1570740223038
8	-4.515704314760943	0.000345474524678017	5204.384479280318	281.12455645178994
9	-4.515702382279747	0.0003454738994249467	5204.687475883477	281.09198931509854
10	-4.515703063217516	0.000344958391400376	5206.011676719862	281.05945483573726
11	-4.515697386561325	0.00034464742405186145	5206.354801086349	281.0279644728645
12	-4.515699736500467	0.000344450178219723	5207.693704214559	280.9981069090828
13	-4.515698855947845	0.0003443816878389416	5208.036172856201	280.96784945840375
14	-4.515699183257579	0.0003438731625788072	5209.372629637446	280.9380377974833
15	-4.515697835062976	0.00034346925429510185	5209.705716159358	280.90845535073277
16	-4.51569171525988	0.0003435456199435141	5211.053551736553	280.87968073131657
17	-4.515684743635948	0.0003438616088069428	5211.417108409837	280.85160347563254
18	-4.515676986972358	0.00034444010618594025	5212.788189296549	280.8242865007565
19	-4.515670838065156	0.0003446292655261476	5213.17559109196	280.79634230394004
20	-4.515670281283433	0.00034447226228742894	5214.555697728194	280.76731851848734
21	-4.515673851252673	0.00034426424167063706	5214.922294648855	280.73836177043285
22	-4.515675519447457	0.00034422241914975265	5216.292635106261	280.70935446047326
23	-4.51567220769098	0.00034467683768068115	5216.640403254027	280.6815127771031
24	-4.515670160326731	0.000345510590615278	5217.9709861486035	280.65640882653
25	-4.515669289695896	0.00034549845395278944	5218.313050083891	280.6318538013479
26	-4.5156715261840334	0.00034551848289900123	5219.678192695296	280.605897773278
27	-4.515669057105106	0.00034528049739334353	5220.022764541438	280.57946885622334
28	-4.515660035133472	0.0003455555022774629	5221.330140915247	280.55241004386596
29	-4.515657296877015	0.00034633558917722315	5221.600993772577	280.52491413747805
30	-4.515658015197011	0.00034704370540294147	5222.834474381379	280.49741959361756
31	-4.51565358112532	0.0003477973516320645	5223.0543223201485	280.4693235136455
32	-4.515654660379206	0.0003483025914583461	5224.255588991956	280.4410671485892
33	-4.515653255479422	0.0003490683145929585	5224.45529381261	280.4131885851838
34	-4.51565084737143	0.0003494355684384346	5225.659234354288	280.38421397722794
35	-4.515647139566907	0.00034960683839281494	5225.86293451534	280.3555913041843
36	-4.51565112565723	0.00035020757659599095	5227.0604294216655	280.32677040278577
37	-4.515657856314622	0.0003502544430659866	5227.249010702473	280.29738985536096
38	-4.515664485785317	0.0003505574885631126	5228.423119322938	280.2678547256578
39	-4.515668284492347	0.0003511046144381017	5228.591116312526	280.2392638804862
40	-4.51567271049155	0.0003513337943925656	5229.787971037072	280.2114597354787
41	-4.515676605397299	0.00035080682876390446	5229.996518209209	280.18422687970315
42	-4.515677365489151	0.0003506752200885034	5231.168255180782	280.15658292143274
43	-4.51566519162501	0.00035032177552394076	5231.327926896183	280.12906755271905
44	-4.515653166769387	0.0003499485876288116	5232.465343179917	280.102491413112
45	-4.51564915190907	0.00034907990718736236	5232.598075359336	280.07592167099966
46	-4.515645901856626	0.00034880641254826146	5233.724979380293	280.04858243798606
47	-4.515642125015213	0.00034925193958317273	5233.84375069738	280.0208808142408
48	-4.515640650650179	0.0003498797314837052	5234.942988838243	279.99511305551624
49	-4.515639492430016	0.000350027932482737	5235.056559041944	279.9712057358528
50	-4.515636710390018	0.0003495252391129878	5236.175568083971	279.94691673853526
51	-4.515634922775871	0.00034933769253842143	5236.295377316749	279.9217557162531
52	-4.515639063279633	0.0003495573677905812	5237.414888623735	279.8965295739395
53	-4.515643415606492	0.000349602815791895	5237.526230463846	279.872559671503
54	-4.515642839678663	0.00034936203586266747	5238.631169090798	279.8500829303295
55	-4.515643078953217	0.00034910790000214695	5238.727044088685	279.8287236954932
56	-4.515645834100352	0.00034912851018841407	5239.830247353156	279.8082268458227
57	-4.515644116979381	0.0003485882465669244	5239.956891620209	279.78833693181093
58	-4.515643093087349	0.0003483400502184501	5241.082603779543	279.76803741425056
59	-4.515644724585068	0.0003479502080108874	5241.199469702503	279.7465690438489
60	-4.515643826887493	0.0003478721003802601	5242.297360782695	279.7253050454175
61	-4.515640066480241	0.00034765606751312634	5242.4034609464425	279.70383906724027
62	-4.515636856526569	0.0003467424095038843	5243.494125543047	279.6831085310463
63	-4.515629063131268	0.00034638005981095494	5243.57800520483	279.66358718695307
64	-4.515617586340954	0.00034592302938983723	5244.676182919454	279.6431474067956
65	-4.515613403134156	0.0003454642276790041	5244.783553633475	279.6221023873854
66	-4.5156030408207375	0.00034496918941713235	5245.897686104014	279.60078217370335
67	-4.515593854544773	0.0003442579421397172	5246.021178559519	279.57816681210153
68	-4.515592679412938	0.00034244363267761034	5247.134390565994	279.55654704619303
69	-4.515591632334274	0.00034144062205339364	5247.240158302698	279.53577645121317
70	-4.515588596708261	0.0003413486934127298	5248.324070726082	279.5163725222709
71	-4.515586079008801	0.0003415581883377281	5248.402162899175	279.4959141973225
72	-4.515584073752617	0.00034170748093790464	5249.476124168935	279.4742228105522
73	-4.515583428637515	0.0003422042353363219	5249.551198359434	279.4516406735871
74	-4.515588254556402	0.0003421732396952716	5250.600180998801	279.42958659228225
75	-4.515597612631428	0.0003425689900489069	5250.633110183532	279.4084331431915
