# mean_posi 	 mean_energy 	 mean_weight 
1.0555592257016513 	 4.7679343449814473 	 0.040052631816575014 
1.0714720972296292 	 4.8047299910084247 	 0.038788967714759606 
1.0681384806100511 	 4.7929448130266792 	 0.03838718751183504 
1.0661831736593177 	 4.7922342833641611 	 0.038848796700930846 
1.0693736056263217 	 4.7972242331170261 	 0.038785274267165444 
1.0786088592253464 	 4.8200200066647669 	 0.03922632745755558 
1.0729125080859905 	 4.8053760140160566 	 0.03915908128483595 
1.0817072188464054 	 4.8237056024750027 	 0.03873494739711307 
1.0809957561750692 	 4.8249130737357824 	 0.038538089703110734 
1.0805571132176814 	 4.8224022196436334 	 0.0384459401377041 
1.0662198750925267 	 4.7886158351633776 	 0.038978230138006324 
1.0598504216038516 	 4.7759392258585418 	 0.03878002071321449 
1.0697231345546692 	 4.8000371500379302 	 0.038990580058936145 
1.0745721779126940 	 4.8065950402563811 	 0.03855447700575344 
1.0827726563418547 	 4.8314782367365057 	 0.03839184164170688 
1.0671396467901726 	 4.7912292890597374 	 0.03850513107005448 
1.0714797191308423 	 4.8019238574507854 	 0.03891571233495 
1.0784531459462345 	 4.8168268479178442 	 0.03822354463283847 
1.0588714575685783 	 4.7708920667771517 	 0.03889603045209763 
1.0702729086368596 	 4.8025278534455422 	 0.03915608209877449 
1.0703011645871663 	 4.7973972481323743 	 0.03894205533158361 
1.0798883246651361 	 4.8253835321219443 	 0.03825582962773549 
1.0632915884943959 	 4.7832811762714860 	 0.0382820320038383 
1.0726579525432507 	 4.8023884749808170 	 0.0384281842030719 
1.0733427544558336 	 4.8026331268389342 	 0.03817471978800047 
1.0752850843552979 	 4.8079997800776395 	 0.03841593641834099 
1.0753207815379857 	 4.8156961999648376 	 0.03818357733588314 
1.0674183608789045 	 4.7928060313125682 	 0.03855475482312625 
1.0675743184385007 	 4.7926300995252831 	 0.03891771415040149 
1.0758262884186798 	 4.8142061976616430 	 0.03843983972530043 
1.0698499010654556 	 4.7986248801353355 	 0.038690410964082586 
